LOC_ID,LOC_NAME,AUSPICE,STR_NO,STREET,UNIT,PCODE,ward,PHONE,bldg_type,bldgname,IGSPACE,TGSPACE,PGSPACE,KGSPACE,SGSPACE,TOTSPACE,SUBSIDY,GC_GEOID,EASTING,NORTHING,run_date
1729,St. Chad's Day Nursery,Non Profit Agency,1695,DUFFERIN ST,,M6E 3N9,17,(416) 652-1868,Place of Worship,St. Chad's Anglican Church,0,5,26,0,15,46,Y,9741083,625494.46,4837139.58,22OCT13
1731,Shaughnessy Boulevard Children's Centre,Non Profit Agency,30,SHAUGHNESSY BLVD,,M2J 1H5,33,(416) 499-6500,Public Elementary School,Shaughnessy Public School,0,20,48,40,60,168,Y,10538488,632649.71,4847468.29,22OCT13
1737,Sunburst Children's Centre,Non Profit Agency,4905,DUFFERIN ST,,M3H 5T4,10,(416) 739-4684,Other,Environment Canada Atmospheric Environment Service,10,15,16,0,0,41,Y,12167660,623225.97,4848494.83,22OCT13
1738,Victoria Park Child Care Centre,Non Profit Agency,15,WALLINGFORD RD,,M3A 2V1,34,(416) 445-0287,Public High School,Victoria Park Secondary School,10,10,16,0,0,36,Y,572815,635113.97,4845926.21,22OCT13
1739,Our Happiness Day Nursery,Commercial Agency,801,CARLAW AVE,,M4K 3L1,29,(416) 461-1380,House,,0,0,55,0,15,70,Y,10834010,633201.96,4837341.48,22OCT13
1740,Early Enrichment Day Care (St. John's West Toronto),Non Profit Agency,288,HUMBERSIDE AVE,,M6P 1L5,13,(416) 762-8125,Place of Worship,St. John's Anglican Church,10,20,24,0,0,54,Y,823301,623416.9,4835098.33,22OCT13
1743,Young Artists Day Care,Commercial Agency,11,CATFORD RD,STE. 117,M3J 1P9,8,(416) 635-9922,High Rise Apartment,,10,15,32,0,0,57,Y,497438,621433.31,4845956.91,22OCT13
1749,Palmerston Community Daycare Centre,Non Profit Agency,734,PALMERSTON AVE,,M6G 2R4,20,(416) 533-9526,Public Elementary School,Palmerston Public School,0,0,40,0,50,90,Y,6619760,627754.13,4836013.5,22OCT13
1750,Sandalwood Centre For Early Learning,Commercial Agency,1825,FINCH AVE W,,M3N 1M7,8,(416) 638-0357,High Rise Apartment,,10,25,56,24,30,145,Y,10071499,619778.71,4845836.14,22OCT13
1751,Seafield Day Nursery,Commercial Agency,100,YORK GATE BLVD,109,M3N 2C4,8,(416) 663-0596,High Rise Apartment,,10,15,64,0,30,119,Y,7929447,619124.54,4846296.51,22OCT13
1752,Seneca College Lab School,Non Profit Agency,1750,FINCH AVE E,,M2J 2X5,24,(416) 491-5050x24710,Purpose Built,,0,20,32,0,0,52,Y,515776,632810.4,4850293.38,22OCT13
1755,St. Lawrence School Age Day Care,Non Profit Agency,230,THE ESPLANADE,,M5A 4J6,28,(416) 363-9425,Community/Recreation Centre,St. Lawrence Community Centre,0,0,44,0,52,96,Y,8354416,631843.51,4834054.34,22OCT13
1756,Lakeside Co-Operative Playschool,Non Profit Agency,70,SILVER BIRCH AVE,,M4E 3K9,32,(416) 698-4179,Place of Worship,St. Aidan's Anglican Church,0,0,24,0,15,39,Y,14207180,638224.5,4836685.34,22OCT13
1758,Pape Children's House,Non Profit Agency,220,LANGLEY AVE,,M4K 1B9,30,(416) 463-2043,Public Elementary School,Pape Avenue Public School,0,15,32,40,30,117,Y,14615167,633659.73,4836374.11,22OCT13
1759,Playworks Preschool,Commercial Agency,1375,YONGE ST,,M4T 1Y4,22,(416) 967-6484,Commercial Building,Storefront,10,20,32,0,0,62,Y,8741263,629485.1,4838116.35,22OCT13
1765,Pat Schulz Child Care Centre,Non Profit Agency,1,DANFORTH AVE,,M4K 1M8,30,(416) 393-0939,Public High School,City Adult Learning Centre,10,15,24,0,0,49,Y,3841913,632185.41,4836851.35,22OCT13
1768,Roden Community Child Care Centre,Non Profit Agency,151,HIAWATHA RD,,M4L 2Y1,30,(416) 461-3010,Public Elementary School,Roden Public School,0,0,28,0,30,58,Y,820061,635168.81,4836795.68,22OCT13
1769,West End Parents Day Care Centre,Non Profit Agency,375,DOVERCOURT RD,,M6J 3E5,19,(416) 534-6761,Public School (Closed),Old Orchard Public School - Closed School,0,10,40,0,30,80,Y,9410112,626982.16,4834241.89,22OCT13
1771,Perth Early Learning Centre,Non Profit Agency,14,RUSKIN AVE,,M6P 3P8,18,(416) 533-2575,Public Elementary School,Perth Avenue Public School,0,0,24,30,15,69,Y,8431734,624764.87,4835366.75,22OCT13
1775,Williamson Road Day Care Centre,Non Profit Agency,24,WILLIAMSON RD,,M4E 1K5,32,(416) 691-8861,Public Elementary School,Williamson Road Public School,0,0,0,0,27,27,Y,883096,637231.58,4836908.54,22OCT13
1776,Queen's Park Child Care Centre,Non Profit Agency,900,BAY ST,M1-541,M7A 1C2,27,(416) 327-9979,Office Building,"Macdonald Block , Queen's Park",20,20,40,0,0,80,Y,768417,629981.66,4835537.46,22OCT13
1778,Woodfield Day Care (Woodgreen),Non Profit Agency,70,WOODFIELD RD,,M4L 2W6,32,(416) 645-6000x1155,Public Elementary School,Duke Of Connaught Public School,6,10,48,0,30,94,Y,6362823,635268.92,4835966.73,22OCT13
1779,St. Stephen's Community House,Non Profit Agency,91,BELLEVUE AVE,,M5T 2N8,20,(416) 925-2103x242,Community/Recreation Centre,St. Stephen's Community House,0,15,24,0,45,84,Y,770023,628695.77,4834711.06,22OCT13
1783,St. Stephen's - King Edward Day Care,Non Profit Agency,112,LIPPINCOTT ST,,M5S 2P1,20,(416) 922-8705,Public Elementary School,King Edward Public School,10,15,24,20,15,84,Y,6355068,628403.77,4834925.88,22OCT13
1786,Morse Street Child Care (Woodgreen),Non Profit Agency,180,CARLAW AVE,,M4M 2R9,30,(416) 645-6000x1155,Public Elementary School,Morse Street Public School,0,15,24,60,45,144,Y,779906,633821.58,4835245.7,22OCT13
1787,Muppets Pre-School Centre,Commercial Agency,88,SWEENEY DR,,M4A 1T7,34,(416) 759-5159x226,Public Elementary School,Victoria Village Elementary School,0,15,96,0,75,186,Y,566907,635745.65,4843705.79,22OCT13
1792,Muppets Too Preschool Centre,Commercial Agency,45,CASSANDRA BLVD,,M3A 1S5,34,(416) 449-3010,Public Elementary School,Cassandra Public School,0,0,48,40,65,153,Y,497128,634532.36,4845066.24,22OCT13
1793,Wychwood Tigers Daycare Centre,Non Profit Agency,44,HILTON AVE,,M5R 3E6,21,(416) 532-1841,Public Elementary School,Hillcrest Public School,0,0,24,40,54,118,Y,821864,627679.47,4837222.8,22OCT13
1795,Scotia Plaza Child Care Centre,Non Profit Agency,40,KING ST W,1013,M5H 3C2,28,(416) 415-2590,Office Building,Scotia Plaza,10,15,48,0,0,73,Y,8676857,630668.16,4833994.94,22OCT13
1800,St. Lawrence Co-Operative Day Care,Non Profit Agency,2,PRINCESS ST,,M5A 4G6,28,(416) 363-9506,Purpose Built,,0,20,24,0,0,44,Y,14069163,631789.03,4833833.53,22OCT13
1806,Queen Street Day Care Centre,Non Profit Agency,1001,QUEEN ST W,,M6J 1H4,19,(416) 535-6701,Other,Queen Street Mental Health Centre,0,15,32,0,0,47,Y,20232082,627573.08,4833330.13,22OCT13
1809,Swansea Nursery School,Non Profit Agency,95,LAVINIA AVE,BOX #106,M6S 3H9,13,(416) 767-0889,City owned Community/Recreation Centre,,0,0,28,0,0,28,Y,831833,622743.06,4833642.74,22OCT13
1812,Rose Avenue Child Care Centre,Non Profit Agency,675,ONTARIO ST,,M4X 1N4,28,(416) 922-8827,Public Elementary School,Rose Avenue Public School,0,0,24,40,30,94,Y,6522577,631192.25,4836304.51,22OCT13
1813,Special Moments Child Care Centre,Commercial Agency,20,GLEBE RD E,,M4S 1N6,22,(416) 482-2675,Place of Worship,Glebe Road United Church,0,0,24,0,0,24,N,7283706,629208.4,4839754.8,22OCT13
1818,Runnymede Adventure Club,Non Profit Agency,357,RUNNYMEDE RD,,M6S 2Y7,13,(416) 766-5599,Public Elementary School,Runnymede Public School,0,0,0,0,96,96,Y,7973683,622758.17,4834562.89,22OCT13
1819,Swallows Day Care Ltd,Commercial Agency,823,DOVERCOURT RD,,M6H 2X4,19,(416) 536-0574,Purpose Built,,10,15,52,0,30,107,Y,794487,626593.8,4835432.32,22OCT13
1823,Sunnyside Garden Avenue Day Care,Non Profit Agency,225,GARDEN AVE,,M6R 1H9,14,(416) 533-2008,Public Elementary School,Garden Public School,0,0,16,60,52,128,Y,807559,625071.35,4833191.41,22OCT13
1824,Ryerson Early Learning Centre,Non Profit Agency,350,VICTORIA ST,,M5B 2K3,27,(416) 979-5338,Community College/University,Ryerson University,0,10,52,0,0,62,Y,7730108,630576.29,4834914.83,22OCT13
1827,Upper Yonge Village Day Care Centre,Non Profit Agency,14,ST CLEMENTS AVE,,M4R 1G9,16,(416) 487-2861,Other,Other,10,25,24,0,0,59,Y,872957,628855.71,4841027.66,22OCT13
1832,The Candy Factory Swallows Day Care,Commercial Agency,1411,BLOOR ST W,,M6P 3L4,18,(416) 537-4154,House,Plato Adult Education Centre,10,25,40,0,0,75,Y,13977566,625185.48,4834748.77,22OCT13
1833,University Settlement,Non Profit Agency,23,GRANGE RD,,M5T 1C3,20,(416) 598-3444x246,Community/Recreation Centre,University Settlement Recreation Centre,10,20,24,0,0,54,Y,14208804,629702.29,4834262.01,22OCT13
1835,Casa Loma Child Care Centre,Non Profit Agency,160,KENDAL AVE,,M5R 1M3,21,(416) 415-5000x4616,Community College/University,Casa Loma Campus,10,15,40,0,0,65,Y,7994619,628072.76,4836893.68,22OCT13
1836,Capri Child Care Centre,Public (City Operated) Agency,7,CAPRI RD,,M9B 6B9,3,(416) 392-4399,High Rise Apartment,,0,10,32,0,0,42,Y,991732,615784.52,4834079.24,22OCT13
1837,Ancaster Child Care,Public (City Operated) Agency,45,ANCASTER RD,,M3K 1S7,9,(416) 392-5064,Other,,10,10,36,0,0,56,Y,482523,623524.86,4843142.46,22OCT13
1838,Rawlinson Child Care Centre,Public (City Operated) Agency,40,EARNSCLIFFE RD,,M6E 1J5,17,(416) 392-5068,Public Elementary School,Rawlinson Community School,10,20,24,0,0,54,Y,13967930,625710.47,4837660.98,22OCT13
1839,Alexandra Park Child Care Centre,Public (City Operated) Agency,75,AUGUSTA SQ,,M5T 2K5,20,(416) 392-5515,Low Rise Apartment,,10,10,16,0,0,36,Y,14194946,629019.15,4834034.78,22OCT13
1840,Berner Trail Child Care Centre,Public (City Operated) Agency,120,BERNER TRAIL,,M1B 1B3,42,(416) 392-6273,City owned Community/Recreation Centre,Berner Trail Community Centre,10,10,44,20,0,84,Y,307348,643064.82,4851148.08,22OCT13
1841,Birchmount Child Care Centre,Public (City Operated) Agency,365,BAY MILLS BLVD,,M1T 2G5,40,(416) 392-2294,High Rise Apartment,Apartment Building,0,10,32,0,0,42,Y,305018,636717.06,4848755.85,22OCT13
1842,Brahms Child Care Centre,Public (City Operated) Agency,5,BRAHMS AVE,,M2H 1H2,24,(416) 392-6262,High Rise Apartment,,6,10,16,0,0,32,Y,20005804,632105.41,4849939.22,22OCT13
1843,Willowridge Child Care Centre,Public (City Operated) Agency,30,EARLDOWN DR,,M9R 2L3,4,(416) 392-5086,Purpose Built,,0,10,44,0,30,84,Y,12544632,615210.21,4836659.19,22OCT13
1845,Greenholme - Albion Child Care Centre,Public (City Operated) Agency,10,JAMESTOWN CRES,,M9V 3M5,1,(416) 392-2875,Public Elementary School,Greenholme Public School,0,0,0,0,20,20,Y,9178016,614106.76,4843202.13,22OCT13
1846,Lawrence Avenue East Child Care,Public (City Operated) Agency,3847,LAWRENCE AVE E,,M1G 1R5,43,(416) 392-5692,High Rise Apartment,,0,10,43,0,15,68,Y,7423570,644032.34,4846826.5,22OCT13
1847,Blake Street Child Care Centre,Public (City Operated) Agency,84,BLAKE ST,,M4J 3C9,30,(416) 392-5055,Community/Recreation Centre,Eastview Neighbourhood Community Centre,10,20,24,0,0,54,Y,13967924,633820,4836870.06,22OCT13
1848,Rowntree Child Care Centre,Public (City Operated) Agency,2765,ISLINGTON AVE,,M9V 5C2,1,(416) 392-5089,High Rise Apartment,,0,10,16,0,0,26,Y,10985652,615372.57,4844167.62,22OCT13
1850,Gilder Child Care Centre,Public (City Operated) Agency,31,GILDER DR,,M1K 4P8,37,(416) 392-5696,High Rise Apartment,,0,10,32,0,0,42,Y,2917704,640405.09,4843834.99,22OCT13
1851,Edgeley Child Care Centre,Public (City Operated) Agency,405,DRIFTWOOD AVE,,M3N 2P6,8,(416) 392-6271,Purpose Built,,10,15,32,0,0,57,Y,13970510,619425.77,4846860.82,22OCT13
1852,Emery Child Care Centre,Public (City Operated) Agency,3395,WESTON RD,,M9M 2V9,7,(416) 392-3370,Public High School,Emery Collegiate Institute,10,10,16,0,0,36,Y,574355,617571.22,4844778.85,22OCT13
1853,Warden Woods Satellite Child Care Centre,Public (City Operated) Agency,644,WARDEN AVE,,M1L 3Z3,35,(416) 392-5042,Public Elementary School,Warden Avenue Junior Public School,0,0,36,0,24,60,Y,395722,638799.64,4839777.2,22OCT13
1854,Thomas Berry Child Care Centre,Public (City Operated) Agency,3495,LAKE SHORE BLVD W,,M8W 1N5,6,(416) 392-5080,Public School (Closed),Old James S. Bell Public School (Closed),10,20,52,0,24,106,Y,9109212,618577.97,4827643.83,22OCT13
1855,Galloway Child Care Centre,Public (City Operated) Agency,4299,KINGSTON RD,,M1E 2M9,43,(416) 392-5229,High Rise Apartment,,10,10,24,0,0,44,Y,12786480,645388.47,4846840.1,22OCT13
1856,Warden Woods Child Care Centre,Public (City Operated) Agency,76,FIRVALLEY CRT,,M1L 1N9,35,(416) 392-5078,Community/Recreation Centre,Warden Woods Community Centre,6,10,0,0,0,16,Y,11070255,638738.1,4840198.79,22OCT13
1857,Falstaff Child Care Centre,Public (City Operated) Agency,10,FALSTAFF AVE,,M6L 2C7,12,(416) 392-5688,Purpose Built,,16,25,32,0,0,73,Y,8855191,620284.39,4841201.14,22OCT13
1858,Canadiana Court Child Care Centre,Public (City Operated) Agency,20,GORDONRIDGE PL,,M1K 4H5,35,(416) 392-5698,Community/Recreation Centre,Gordonridge Community Centre,10,10,16,0,0,36,Y,6674316,640751.41,4842826.68,22OCT13
1859,Parkside Child Care Centre,Public (City Operated) Agency,401,CEDARVALE AVE,,M4C 4K7,31,(416) 392-3910,Public Elementary School,Parkside Public School,0,0,32,0,15,47,Y,6427685,635641.77,4839692.07,22OCT13
1860,Centenary Seven Oaks Child Care Centre,Public (City Operated) Agency,9,NEILSON RD,,M1E 5E1,43,(416) 392-4750,Purpose Built,Seven Oaks Home For The Aged,10,15,24,0,0,49,Y,367187,644542.79,4848966.1,22OCT13
1861,Hollis Child Care Centre,Public (City Operated) Agency,1,HOLLIS ST,,M6M 4N1,11,(416) 392-5686,Purpose Built,,16,20,16,0,0,52,Y,2489397,621808.85,4838066,22OCT13
1866,Firgrove Child Care Centre,Public (City Operated) Agency,4,CANE GRASSWAY,,M3N 2W8,7,(416) 392-5683,Other,,10,10,24,0,0,44,Y,6261368,619381.88,4845239,22OCT13
1869,Flemingdon Child Care Centre,Public (City Operated) Agency,29,ST DENNIS DR,,M3C 3J3,26,(416) 392-3170,Community/Recreation Centre,Dennis R Timbrell Resource Centre,10,15,34,0,0,59,Y,8885841,634376.22,4841676.06,22OCT13
1870,Regent Park Child Care Centre,Public (City Operated) Agency,40,REGENT ST,,M5A 3N7,28,(416) 392-5513,Purpose Built,,20,20,0,0,0,40,Y,30009806,631879.38,4835038.38,22OCT13
1871,Northminster Child Care Centre,Public (City Operated) Agency,255,FINCH AVE W,,M2R 1M8,23,(416) 392-5690,Place of Worship,Northminster United Church,0,10,36,0,30,76,Y,11129601,625727.21,4847781.15,22OCT13
1872,Davisville Child Care Centre,Public (City Operated) Agency,41,MILLWOOD RD,,M4S 1J6,22,(416) 392-5694,Public Elementary School,Davisville Public School,0,10,44,0,0,54,Y,13967926,629300.99,4839522.82,22OCT13
1873,Shoreham School Age Satellite,Public (City Operated) Agency,31,SHOREHAM DR,,M3N 2S6,8,(416) 392-8599,Public Elementary School,Shoreham Public School,0,0,0,20,30,50,Y,13969058,619316.21,4847040.33,22OCT13
1874,O'Connor School Age Satellite,Public (City Operated) Agency,1665,O CONNOR DR,,M4A 1W5,34,(416) 392-5632,Public Elementary School,O'Connor Public School,0,0,20,0,30,50,Y,8609165,636597.56,4841561.84,22OCT13
1875,O'Connor Child Care Centre,Public (City Operated) Agency,1386,VICTORIA PARK AVE,,M4A 2L8,34,(416) 392-6545,Community/Recreation Centre,O'Connor Community Centre,10,10,32,0,0,52,Y,6686423,636780.16,4841693.55,22OCT13
1876,Glen Road Child Care Centre,Public (City Operated) Agency,443,BLOOR ST E,,M4W 1J1,28,(416) 392-5059,Other,Fire Station,0,0,44,0,25,69,Y,14120200,630983.77,4836523.11,22OCT13
1878,Blacksmith Child Care Centre,Non Profit Agency,45,BLACKSMITH CRES,,M3N 1V5,8,(416) 665-3839,Public Elementary School,Blacksmith Public School,0,0,24,0,30,54,Y,490154,618553.14,4847289.41,22OCT13
1881,Carleton Village Early Learning Centre,Non Profit Agency,315,OSLER ST,,M6N 2Z4,17,(416) 651-2550,Public Elementary School,Carlton Village Public School North,0,0,16,20,30,66,Y,8714071,624131.65,4836412.82,22OCT13
1882,Stilecroft Superkids,Non Profit Agency,50,STILECROFT DR,,M3J 1A7,9,(416) 638-0352,Public Elementary School,Stilecroft Public School,0,15,24,0,15,54,Y,7522835,621298.46,4845104.76,22OCT13
1885,Woodbine Child Care Centre,Public (City Operated) Agency,700,MILVERTON BLVD,,M4C 1X9,31,(416) 392-2257,Place of Worship,Church Of The Resurrection,10,10,24,0,0,44,Y,843418,635801.98,4838485.81,22OCT13
1887,Davenport Perth Child Care Centre,Public (City Operated) Agency,1900,DAVENPORT RD,,M6N 1B7,17,(416) 392-5066,Community/Recreation Centre,Davenport Perth Community Centre,10,10,16,0,0,36,Y,2216185,624551.45,4836261.43,22OCT13
1888,Coxwell Child Care Centre,Public (City Operated) Agency,1631,QUEEN ST E,,M4L 1G4,32,(416) 392-5076,HUMSRV,Toronto Employment And Social Services-Toronto East Office,0,10,24,10,15,59,Y,856013,635790.46,4835966.86,22OCT13
1889,Jesse Ketchum Child Care Centre,Public (City Operated) Agency,7,BERRYMAN ST,,M5R 1M7,27,(416) 392-5061,Purpose Built,Jesse Ketchum Public School,10,10,36,0,60,116,Y,7979603,629645.56,4836656.5,22OCT13
1890,Danforth Child Care Centre,Public (City Operated) Agency,1125,DANFORTH AVE,,M4J 1M5,30,(416) 392-5070,Purpose Built,Danforth Child Care Centre,10,20,40,0,0,70,Y,8066596,634287.84,4837552.15,22OCT13
1891,Church Street School Day Care,Non Profit Agency,83,ALEXANDER ST,,M4Y 1B7,27,(416) 925-1197,Public Elementary School,Church Street Public School,0,10,16,40,60,126,Y,762114,630668.54,4835565.78,22OCT13
1893,Christian Community Child Care,Non Profit Agency,270,GERRARD ST E,,M5A 2G4,28,(416) 355-3574,Community/Recreation Centre,Christian Community Centre,10,15,40,0,0,65,Y,4014969,631545.27,4835444.56,22OCT13
1895,North York Jr Ymca,Non Profit Agency,567,SHEPPARD AVE E,,M2K 1B2,24,(416) 225-7773x440,Community/Recreation Centre,North York Ymca,0,15,60,0,0,75,Y,561844,629834.97,4846911.87,22OCT13
1896,West End Jr Ymca,Non Profit Agency,931,COLLEGE ST,,M6H 1A1,19,(416) 536-1166x440,Community/Recreation Centre,West End Ymca,0,10,52,0,60,122,Y,10576726,626923.87,4834365.75,22OCT13
1898,Family Development Centre Ymca,Non Profit Agency,15,BREADALBANE ST,,M4Y 1C2,27,(416) 513-1164x41440,Community/Recreation Centre,Toronto Central Ymca,10,30,48,20,30,138,Y,7762681,630211.88,4835558.5,22OCT13
1900,Second Street School Age Ymca,Non Profit Agency,71,SECOND ST,,M8V 2X4,6,(416) 763-5233,Public Elementary School,Second Street School,0,0,0,20,30,50,Y,7389731,621066.02,4828725.91,22OCT13
1901,Lamp Jr Ymca,Non Profit Agency,185,FIFTH ST,,M8V 2Z5,6,(416) 252-8544,Community/Recreation Centre,Lamp Community Centre,0,10,32,0,0,42,Y,1001336,620770.5,4828709.05,22OCT13
1902,University City Jr Ymca,Non Profit Agency,453,SENTINEL RD,,M3J 2T6,8,(416) 661-2329,Community/Recreation Centre,University City Ymca,0,15,32,0,45,92,Y,10071090,620772.93,4846373.62,22OCT13
1903,Parkway Forest Jr Ymca,Non Profit Agency,102,PARKWAY FOREST DR,,M2J 1L5,33,(416) 492-1614,Community/Recreation Centre,Parkway Forest Recreation Centre,0,15,36,0,45,96,Y,20048794,633338.34,4847808.85,22OCT13
1907,St. Gabriel's Jr Ymca,Non Profit Agency,396,SPRING GARDEN AVE,,M2N 3H5,23,(416) 221-5000,Catholic Elementary School,St. Gabriel's Separate School,0,0,16,20,39,75,Y,564348,629460,4847291.61,22OCT13
1909,Cougar Court Child Care Centre 15,Commercial Agency,3225,EGLINTON AVE E,109,M1J 2H7,36,(416) 266-9755,Other,,30,60,68,0,0,158,Y,8930394,643655.06,4844717.5,22OCT13
1911,Lynngate Jr Ymca,Non Profit Agency,129,CASS AVE,,M1T 2B5,40,(416) 293-3020,Public Elementary School,Lynngate Jr Public School,0,10,24,20,30,84,Y,316950,636737.81,4848227.07,22OCT13
1912,Bridlewood Jr Ymca,Non Profit Agency,60,BRIDLEWOOD BLVD,,M1T 1P7,40,(416) 492-3364,Public Elementary School,Bridlewood Public School,0,0,24,20,30,74,Y,312084,635570.86,4848684.04,22OCT13
1913,Maryvale Jr Ymca,Non Profit Agency,1325,PHARMACY AVE,,M1R 2J1,37,(416) 447-8115,Public Elementary School,Maryvale Public School,0,10,24,20,30,84,Y,2820814,636208.18,4845794.22,22OCT13
1914,David Lewis Jr Ymca,Non Profit Agency,130,FUNDY BAY BLVD,,M1W 3G1,39,(416) 490-1624,Public Elementary School,David Lewis Public School,0,0,35,0,30,65,Y,3073655,635282.27,4851833.83,22OCT13
1915,High Park Jr Ymca,Non Profit Agency,2665,DUNDAS ST W,,M6P 1Y1,14,(416) 763-1195,Community/Recreation Centre,,0,10,42,0,30,82,Y,12189731,624192.72,4835544.27,22OCT13
1918,Wellesworth School Age Ymca,Non Profit Agency,225,WELLESWORTH DR,,M9C 4S5,3,(647) 262-3337,Public Elementary School,Wellesworth Public School,0,0,0,0,24,24,Y,1042829,614754.67,4834499.42,22OCT13
1919,Wedgewood School Age Ymca,Non Profit Agency,5,SWAN AVE,,M9B 1V1,5,(416) 236-0697,Public Elementary School,Wedgewood Public School,0,0,0,40,30,70,Y,9531172,617233.2,4833284.81,22OCT13
1926,Derrydown School Age Ymca,Non Profit Agency,120,DERRYDOWN RD,,M3J 1R7,8,(647) 262-3332,Public Elementary School,Derrydown Public School,0,0,0,20,21,41,Y,507241,621242.4,4845951.88,22OCT13
1927,Holy Spirit Jr Ymca,Non Profit Agency,3530,SHEPPARD AVE E,,M1T 3K7,40,(416) 913-0911,Catholic Elementary School,Holy Spirit Separate School,0,0,32,0,27,59,Y,6292601,636535.5,4848749.45,22OCT13
1928,Pauline Johnson School Age Ymca,Non Profit Agency,35,DUNMURRAY BLVD,,M1T 2K2,40,(416) 292-5982,Public Elementary School,Pauline Johnson Junior Public School,0,0,0,20,15,35,Y,329105,636488.36,4849184.29,22OCT13
1929,Glamorgan School Age Ymca,Non Profit Agency,51,ANTRIM CRES,,M1P 4N4,40,(416) 297-0128,Public Elementary School,Glamorgan Public School,0,0,0,0,22,22,Y,302317,637647.95,4847671.51,22OCT13
1931,Secord School Age Ymca,Non Profit Agency,91,BARRINGTON AVE,,M4C 4Y9,31,(416) 691-1920,Community/Recreation Centre,Secord Community Centre,0,0,0,0,24,24,Y,6427766,636861.97,4838818.87,22OCT13
1934,W.G. Miller School Age Ymca,Non Profit Agency,60,BENNETT RD,,M1E 3Y3,44,(416) 282-8632,Public Elementary School,William G. Miller Junior Public School,0,0,0,20,30,50,Y,306924,647645.92,4847576.27,22OCT13
1935,McGregor Jr Ymca,Non Profit Agency,555,MORTIMER AVE,,M4J 2G9,29,(416) 463-2976,Public Elementary School,McGregor Public School,0,0,22,20,87,129,Y,29703,634805.49,4838579.66,22OCT13
1937,Chester Jr Ymca,Non Profit Agency,115,GOWAN AVE,,M4K 2E4,29,(416) 421-8101,Public Elementary School,Chester Public School,0,0,16,50,42,108,Y,3232917,632830.33,4838274.27,22OCT13
1938,William Burgess Jr Ymca,Non Profit Agency,100,TORRENS AVE,,M4J 2P5,29,(416) 423-5518,Public Elementary School,William Burgess Public School,0,15,24,40,30,109,Y,35916,633148.16,4838762.2,22OCT13
1939,Albion Heights School Age Ymca,Non Profit Agency,45,LYNMONT RD,,M9V 3W9,1,(416) 740-0747,Public Elementary School,Albion Heights Public School,0,0,0,0,15,15,Y,10133520,613195.07,4842777.39,22OCT13
1941,Humbercrest School Age Ymca,Non Profit Agency,14,ST MARKS RD,,M6S 2H7,13,(416) 769-6715,Public Elementary School,Humbercrest Junior Senior Public School,0,0,0,40,30,70,Y,74152,621654.44,4835045.25,22OCT13
1942,Brian Schoolage Ymca,Non Profit Agency,95,BRIAN DR,,M2J 3Y6,33,(416) 491-0991,Public Elementary School,Brian Public School,0,0,0,0,30,30,Y,11467213,634224.07,4848759.38,22OCT13
1943,Crestview School Age Ymca,Non Profit Agency,101,SENECA HILL DR,,M2J 2W3,33,(416) 498-9486,Public Elementary School,Crestview Public School,0,0,0,0,30,30,Y,560542,631952.94,4849459.85,22OCT13
1951,Knob Hill School Age Ymca,Non Profit Agency,25,SEMINOLE AVE,,M1J 1M8,38,(416) 438-5484,Public Elementary School,Knob Hill Public School,0,0,0,0,22,22,Y,384283,640909.66,4844849.74,22OCT13
1952,Hunter's Glen  School Age Ymca,Non Profit Agency,16,HAILEYBURY DR,,M1K 4X5,37,(416) 759-5105,Public Elementary School,Hunter's Glen Junior Public School,0,0,0,0,30,30,Y,341682,640076.34,4844878.87,22OCT13
1956,Brimwood School Age Ymca,Non Profit Agency,151,BRIMWOOD BLVD,,M1V 1E5,41,(416) 356-2500,Public Elementary School,Brimwood  Blvd. Jr. Public School,0,0,0,0,15,15,Y,313306,638799.14,4852184.31,22OCT13
1958,George Webster Jr Ymca,Non Profit Agency,2,CEDARCREST BLVD,,M4B 2N9,31,(416) 288-0997,Public Elementary School,George Webster Public School,0,0,21,0,24,45,Y,3111473,637006.22,4839953.37,22OCT13
3495,Northview Heights Early Learning Centre,Non Profit Agency,550,FINCH AVE W,,M2R 1N6,10,(416) 739-0987,Public High School,Northview Heights Secondary School,12,15,8,0,0,35,Y,515952,625024.11,4847770.42,22OCT13
3497,Scarborough Jr Ymca,Non Profit Agency,230,TOWN CENTRE CRT,,M1P 4Y7,38,(416) 296-9907x440,Community/Recreation Centre,Scarborough Ymca,10,30,24,0,0,64,Y,1370814,640471.79,4848096.81,22OCT13
3499,Blue Wave Child Care Centre,Non Profit Agency,50,DUNCAIRN RD,,M3B 1C8,25,(416) 445-0602,Public Elementary School,Norman Ingram Public School,10,10,34,0,0,54,Y,510159,632884.1,4844091.83,22OCT13
3507,Morrish Jr Ymca,Non Profit Agency,61,CANMORE BLVD,,M1C 3T7,44,(416) 724-1925,Public Elementary School,Morrish Public School,0,0,16,0,30,46,Y,20037846,646470.44,4850291.57,22OCT13
3508,Super Kids Day Care Centre,Commercial Agency,1149,WESTON RD,,M6N 3S3,11,(416) 767-3960,Place of Worship,Church Of The Good Shepherd,0,15,34,0,0,49,Y,8492345,621793.5,4837978.86,22OCT13
3513,Our Lady Of Peace School Age Ymca,Non Profit Agency,70,MATTICE AVE,,M9B 1T6,5,(416) 456-5800,Catholic Elementary School,Our Lady Of Peace Separate School,0,0,0,0,30,30,Y,9530460,617648.19,4833424.91,22OCT13
